STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP
"18611",-37.85195600,45-High St/Chapel St (Prahran),144.99328300,"1","78"
"18612",-37.85410200,44-Duke St/Chapel St (Windsor),144.99282700,"1","78"
"18613",-37.85624000,43-Windsor Railway Station/Chapel St (Windsor),144.99245100,"1","78"
"18614",-37.85792100,42-Dandenong Rd/Chapel St (St Kilda East),144.99215500,"1","78"
"18615",-37.85952900,41-St Michaels Grammar School/Chapel St (St Kilda),144.99187300,"1","78"
"18616",-37.86157700,40-Alma Rd/Chapel St (St Kilda East),144.99151000,"1","78"
"18617",-37.86339200,39-Argyle St/Chapel St (St Kilda East),144.99118800,"1","78"
"18618",-37.86544000,38-Inkerman St/Chapel St (St Kilda East),144.99079100,"1","78"
"18619",-37.86825000,37-Chapel St/Carlisle St (Balaclava),144.99013500,"1","3/3a,16"
"18620",-37.86809000,36-St Kilda Town Hall/Carlisle St (St Kilda),144.98868500,"1","3/3a,16"
"18621",-37.86847700,37-Carlisle St/Chapel St (St Kilda),144.99023100,"1","78"
"18622",-37.87109100,36-Brighton Rd/Chapel St (St Kilda),144.98977400,"1","78"
"18623",-37.86782800,35-St Kilda Rd/Carlisle St (St Kilda),144.98656600,"1","3/3a,67,16"
"18624",-37.86747800,34-Greeves St/Carlisle St (St Kilda),144.98400600,"1","3/3a,16"
"18625",-37.86706700,33-Barkly St/Carlisle St (St Kilda),144.98108500,"1","3/3a,16"
"18632",-37.86880600,38-Balaclava Station/Carlisle St (Balaclava),144.99423500,"1","3/3a,16"
"18633",-37.86907000,39-Orange Gr/Carlisle St (Balaclava),144.99651300,"1","3/3a,16"
"18634",-37.86943300,40-Hotham St/Carlisle St (Balaclava),144.99928900,"1","3/3a,16"
"18635",-37.86970600,41-Empress Rd/Balaclava Rd (St Kilda East),145.00157700,"1","3/3a,16"
"18636",-37.87016600,42-Sidwell Ave/Balaclava Rd (Caulfield North),145.00531700,"1","3/3a,16"
"18637",-37.87055300,43-Orrong Rd/Balaclava Rd (Caulfield North),145.00846600,"1","3/3a,16"
"18638",-37.87106900,44-Ontario St/Balaclava Rd (Caulfield North),145.01236300,"1","3/3a,16"
"18639",-37.87134400,45-Lumeah Rd/Balaclava Rd (Caulfield North),145.01473200,"1","3/3a,16"
"18699",-37.83819000,124-Walsh St/Toorak Rd (South Yarra),144.98456500,"1","58"
"18700",-37.83841700,125-Punt Rd/Toorak Rd (South Yarra),144.98674100,"1","58"
"18702",-37.83878800,126-Myrtle St/Toorak Rd (South Yarra),144.98950400,"1","58"
"18703",-37.83913100,127-South Yarra Railway Station/Toorak Rd (South Yarra),144.99216500,"1","58"
"18704",-37.83958100,128-Chapel St/Toorak Rd (South Yarra),144.99582300,"1","58"
"18705",-37.83992700,129-Tivoli Rd/Toorak Rd (South Yarra),144.99866600,"1","58"
"18706",-37.84036800,130-Hawksburn Rd/Toorak Rd (South Yarra),145.00233600,"1","58"
"18707",-37.84072500,131-Williams Rd/Toorak Rd (Toorak),145.00536000,"1","58"
"18708",-37.84109300,132-Toorak Village/Toorak Rd (Toorak),145.00845200,"1","58"
"18709",-37.84138700,133-Canterbury Rd/Toorak Rd (Toorak),145.01088800,"1","58"
"13401",-37.85056400,28-Punt Rd/High St (Prahran),144.98404700,"1","6"
"14033",-37.85105000,29-Perth St/High St (Prahran),144.98772700,"1","6"
"14614",-37.85131900,30-Prahran Station/High St (Prahran),144.98973100,"1","6"
"14728",-37.85175600,31-Chapel St/High St (Prahran),144.99320900,"1","6"
"15699",-37.85219900,32-Hornby St/High St (Prahran),144.99643600,"1","6"
"16610",-37.85243400,33-The Avenue/High St (Prahran),144.99808900,"1","6"
"16718",-37.85265100,34-Lewisham Rd/High St (Prahran),144.99968500,"1","6"
"16738",-37.85301100,35-Williams Rd/High St (Prahran),145.00232400,"1","6"
"16739",-37.85355600,36-Chatsworth Rd/High St (Prahran),145.00627600,"1","6"
"16740",-37.85386600,37-Airlie Ave/High St (Prahran),145.00865400,"1","6"
"16741",-37.85422000,38-Orrong Rd/High St (Prahran),145.01145200,"1","6"
"16742",-37.85468500,39-Auburn Gr/High St (Armadale),145.01497400,"1","6"
"16772",-37.85487200,39-Auburn Gr/High St (Armadale),145.01535600,"1","6"
"16773",-37.85438600,38-Orrong Rd/High St (Armadale),145.01170900,"1","6"
"16774",-37.85399300,37-Airlie Ave/High St (Prahran),145.00868500,"1","6"
"16775",-37.85376400,36-Chatsworth Rd/High St (Prahran),145.00687300,"1","6"
"16776",-37.85316900,35-Williams Rd/High St (Prahran),145.00261500,"1","6"
"16777",-37.85282900,34-Lewisham Rd/High St (Prahran),145.00011300,"1","6"
"16778",-37.85262300,33-The Avenue/High St (Prahran),144.99860700,"1","6"
"17602",-37.85235400,32-Hornby St/High St (Prahran),144.99653400,"1","6"
"17603",-37.85195100,31-Chapel St/High St (Prahran),144.99353300,"1","6"
"17604",-37.85139200,30-Prahran Station/High St (Windsor),144.98929800,"1","6"
"17605",-37.85120700,29-Perth St/High St (Windsor),144.98792700,"1","6"
"17606",-37.85075800,28-Punt Rd/High St (Windsor),144.98437100,"1","6"
"18364",-37.87012000,36-St Kilda Primary School/Brighton Rd (Elwood),144.98834500,"1","67"
"18365",-37.87288100,38-Wimbledon Ave/Brighton Rd (Elwood),144.99007800,"1","67"
"18367",-37.87596000,39-Glen Eira Rd/Brighton Rd (Elwood),144.99201800,"1","67"
"18368",-37.87894700,40-Scott St/Brighton Rd (Elwood),144.99389200,"1","67"
"18369",-37.88084200,41-Coleridge St/Brighton Rd (Elwood),144.99508000,"1","67"
"18441",-37.86080800,40-Wattletree Rd/Dandenong Rd (Armadale),145.01469600,"1","64,5"
"18443",-37.86030100,38-Orrong Rd/Dandenong Rd (Armadale),145.01083400,"1","64,5"
"18444",-37.85982700,37-Lansdowne Rd/Dandenong Rd (Prahran),145.00727800,"1","64,5"
"18445",-37.85942500,36-Alexandra St/Dandenong Rd (Prahran),145.00429900,"1","64,5"
"18446",-37.85907300,35-Williams Rd/Dandenong Rd (Prahran),145.00164900,"1","64,5"
"18447",-37.85850800,34-Westbury St/Dandenong Rd (St Kilda East),144.99753800,"1","64,5"
"18448",-37.85827900,33-Hornby St/Dandenong Rd (Windsor),144.99574800,"1","64,5"
"18449",-37.85742600,32-Chapel St/Dandenong Rd (Windsor),144.99169100,"1","64,5"
"19697",-37.86511300,34-Inkerman St/St Kilda Rd (St Kilda),144.98590100,"1","67,3/3a"
"19698",-37.86406900,34-Inkerman St/St Kilda Rd (St Kilda),144.98545200,"1","67,3/3a"
"19700",-37.86248300,33-Argyle St/St Kilda Rd (St Kilda),144.98489300,"1","67,3/3a"
"19701",-37.86208600,33-Argyle St/St Kilda Rd (St Kilda),144.98489200,"1","67,3/3a"
"19702",-37.85994500,32-Alma Rd/St Kilda Rd (St Kilda),144.98405300,"1","67,3/3a"
"19703",-37.86098000,32-Alma Rd/St Kilda Rd (St Kilda),144.98451300,"1","67,3/3a"
"19704",-37.85796800,31-Barkly St/St Kilda Rd (St Kilda),144.98335600,"1","67,3/3a"
"19705",-37.85826100,31-Barkly St/St Kilda Rd (St Kilda),144.98358700,"1","67,3/3a"
"20506",-37.85928500,132-St Kilda Station/Fitzroy St (St Kilda),144.97763700,"1","96"
"20507",-37.85904400,132-St Kilda Station/Fitzroy St (St Kilda),144.97725700,"1","96"
"20508",-37.86018000,133-Canterbury Rd/Fitzroy St (St Kilda),144.97677200,"1","3/3a,96,16"
"20509",-37.85993200,133-Canterbury Rd/Fitzroy St (St Kilda),144.97701700,"1","3/3a,96,16"
"20510",-37.86108300,134-Park St/Fitzroy St (St Kilda),144.97525800,"1","3/3a,96,16"
"20511",-37.86095700,134-Park St/Fitzroy St (St Kilda),144.97527300,"1","3/3a,96,16"
"20512",-37.86205100,135-Acland St/Fitzroy St (St Kilda),144.97341300,"1","3/3a,96,16"
"20513",-37.86241400,135-Jacka Bvd/Fitzroy St (St Kilda),144.97300500,"1","3/3a,96,16"
"20514",-37.86519700,136-Alfred Square/The Esplanade (St Kilda),144.97348600,"1","3/3a,96,16"
"20515",-37.86529300,136-Alfred Square/The Esplanade (St Kilda),144.97377900,"1","3/3a,96,16"
"20518",-37.86698500,138-Luna Park/The Esplanade (St Kilda),144.97683500,"1","3/3a,96,16"
"20519",-37.86700100,138-Luna Park/The Esplanade (St Kilda),144.97721000,"1","3/3a,96,16"
"20520",-37.86887700,139-Belford St/Acland St (St Kilda),144.97994400,"1","96"
"20522",-37.86880700,139-Belford St/Acland St (St Kilda),144.98007100,"1","96"
"4135",-37.86098800,143-Fitzroy St/Park St (St Kilda),144.97445300,"1","12"
"4136",-37.85979400,142-Mary St/Park St (St Kilda West),144.97319000,"1","12"
"4137",-37.85749100,141-Deakin St/Park St (St Kilda West),144.97078700,"1","12"
"20597",-37.86844500,37-Chapel St/Carlisle St (St Kilda),144.99049400,"1","3/3a,16"
"20598",-37.86886200,38-Balaclava Station/Carlisle St (Balaclava),144.99381300,"1","3/3a,16"
"20599",-37.86924500,39-Carlisle Ave/Carlisle St (St Kilda),144.99673600,"1","3/3a,16"
"20647",-37.86961000,40-Hotham St/Balaclava Rd (St Kilda East),144.99962500,"1","3/3a,16"
"20648",-37.86998400,41-Vadlure Ave/Balaclava Rd (St Kilda East),145.00258200,"1","3/3a,16"
"21042",-37.87034200,42-Allan Rd/Balaclava Rd (Caulfield North),145.00558500,"1","3/3a,16"
"21057",-37.87074800,43-Orrong Rd/Balaclava Rd (Caulfield North),145.00879100,"1","3/3a,16"
"21058",-37.87117800,44-Otira Rd/Balaclava Rd (Caulfield North),145.01238300,"1","3/3a,16"
"21059",-37.87155700,45-Kent Gr/Balaclava Rd (Caulfield North),145.01510100,"1","3/3a,16"
"21963",-37.86732500,35-Carlisle St/St Kilda Rd (St Kilda),144.98663600,"1","67,3/3a"
"22109",-37.85696600,131-St Kilda Rd/Fitzroy St (St Kilda),144.98220100,"1","3/3a,16"
"22110",-37.85679700,131-St Kilda Rd/Fitzroy St (St Kilda),144.98233100,"1","3/3a,16"
"22111",-37.85793000,132-Princes St/Fitzroy St (St Kilda),144.98057300,"1","3/3a,16"
"22112",-37.85804900,132-Princes St/Fitzroy St (St Kilda),144.98019400,"1","3/3a,16"
"19098",-37.83282700,53-Howard St/Church St (Richmond),144.99660800,"1","78"
"19100",-37.83694400,51-Malcolm St/Chapel St (South Yarra),144.99604200,"1","78"
"19101",-37.83934600,50-Toorak Rd/Chapel St (South Yarra),144.99578400,"1","78"
"19102",-37.84202700,49-Arthur St/Chapel St (South Yarra),144.99497300,"1","78"
"19103",-37.84363900,48-Wilson St/Chapel St (South Yarra),144.99489500,"1","78"
"19104",-37.84670100,47-Malvern Rd/Chapel St (South Yarra),144.99425500,"1","78"
"19105",-37.84894800,46-Chatham St/Chapel St (Prahran),144.99392100,"1","78"
"19106",-37.85172500,45-High St/Chapel St (Prahran),144.99349400,"1","78"
"19107",-37.85398900,44-Duke St/Chapel St (Prahran),144.99304600,"1","78"
"19108",-37.85612700,43-Windsor Railway Station/Chapel St (Prahran),144.99264700,"1","78"
"19109",-37.85742000,42-Dandenong Rd/Chapel St (Prahran),144.99241900,"1","78"
"19110",-37.85937900,41-St Michaels Grammar School/Chapel St (St Kilda East),144.99208100,"1","78"
"19111",-37.86137400,40-Alma Rd/Chapel St (St Kilda East),144.99173200,"1","78"
"19112",-37.86332400,39-Argyle St/Chapel St (St Kilda East),144.99139500,"1","78"
"19113",-37.86520100,38-Inkerman St/Chapel St (St Kilda East),144.99103700,"1","78"
"19115",-37.86822600,36-St Kilda Town Hall/Carlisle St (St Kilda),144.98876000,"1","3/3a,16"
"19116",-37.86821000,37-Carlisle St/Chapel St (St Kilda),144.99047700,"1","78"
"19118",-37.86808100,35-Brighton Rd/Carlisle St (St Kilda),144.98767300,"1","3/3a,16"
"19119",-37.86759400,34-Mitchell St/Carlisle St (St Kilda),144.98396900,"1","3/3a,16"
"19123",-37.84894800,36-Canterbury Rd/Malvern Rd (Toorak),145.00932100,"1","72"
"19124",-37.84859400,35-Lorne Rd/Malvern Rd (Toorak),145.00648900,"1","72"
"19125",-37.84819000,34-Williams Rd/Malvern Rd (Toorak),145.00340900,"1","72"
"19126",-37.84788100,33-Hobson St/Malvern Rd (South Yarra),145.00115500,"1","72"
"19127",-37.84745000,32-Bendigo St/Malvern Rd (Prahran),144.99804200,"1","72"
"19128",-37.84693400,31-Chapel St/Malvern Rd (Prahran),144.99421500,"1","72"
"19129",-37.84670600,30-Prahran Market/Commercial Rd (Prahran),144.99242500,"1","72"
"19130",-37.84651400,29-Porter St/Commercial Rd (Prahran),144.99071400,"1","72"
"19131",-37.84607300,28-Braille Library/Commercial Rd (Prahran),144.98755600,"1","72"
"19132",-37.84577000,27-Punt Rd/Commercial Rd (Prahran),144.98515500,"1","72"
"19133",-37.84536100,26-Alfred Hospital/Commercial Rd (Prahran),144.98231300,"1","72"
"19135",-37.86725300,33-Barkly St/Carlisle St (St Kilda),144.98138700,"1","3/3a,16"
"19136",-37.86704200,32-Havelock St/Carlisle St (St Kilda),144.97858500,"1","3/3a,16"
"19322",-37.83802800,124-Walsh St/Toorak Rd (South Yarra),144.98453600,"1","58"
"19323",-37.83821000,125-Punt Rd/Toorak Rd (South Yarra),144.98626900,"1","58"
"19324",-37.83862400,126-Myrtle St/Toorak Rd (South Yarra),144.98934900,"1","58"
"19325",-37.83898600,127-South Yarra Railway Station/Toorak Rd (South Yarra),144.99208900,"1","58"
"19326",-37.83937600,128-Chapel St/Toorak Rd (South Yarra),144.99543100,"1","58"
"19327",-37.83977100,129-Tivoli Rd/Toorak Rd (South Yarra),144.99848800,"1","58"
"19328",-37.84020900,130-Hawksburn Rd/Toorak Rd (South Yarra),145.00198800,"1","58"
"19329",-37.84051400,131-Williams Rd/Toorak Rd (South Yarra),145.00458200,"1","58"
"19330",-37.84096500,132-Toorak Village/Toorak Rd (Toorak),145.00834200,"1","58"
"19331",-37.84122800,133-Grange Rd/Toorak Rd (Toorak),145.01058500,"1","58"
"19332",-37.84161500,134-Orrong Rd/Toorak Rd (Toorak),145.01373400,"1","58"
"19528",-37.83576100,22-Toorak Rd/St Kilda Rd (Melbourne City),144.97534800,"1","3/3a,5,6,64,67,72,16"
"19539",-37.83885500,23-Arthur St/St Kilda Rd (Melbourne City),144.97657000,"1","3/3a,5,6,64,67,72,16"
"19560",-37.84115900,24-Leopold St/St Kilda Rd (South Melbourne),144.97740500,"1","3/3a,5,6,64,67,72,16"
"19561",-37.84452300,25-Commercial Rd/St Kilda Rd (South Melbourne),144.97863100,"1","3/3a,5,6,64,67,72,16"
"19562",-37.84755200,26-Moubray St/St Kilda Rd (South Melbourne),144.97971900,"1","3/3a,5,6,64,67,16"
"19563",-37.84986400,27-High St/St Kilda Rd (South Melbourne),144.98055400,"1","3/3a,5,6,64,67,16"
"19565",-37.85300200,29-Union St/St Kilda Rd (St Kilda),144.98170700,"1","3/3a,5,64,67,16"
"19566",-37.85529600,30-St Kilda Junction/St Kilda Rd (St Kilda),144.98253100,"1","3/3a,5,64,67,16"
"19567",-37.85624600,31-Queens Way/Queens Way (St Kilda),144.98749500,"1","64,5"
"19568",-37.85503100,30-St Kilda Junction/St Kilda Rd (St Kilda),144.98234500,"1","3/3a,5,64,67,16"
"19569",-37.85248300,29-Union St/St Kilda Rd (St Kilda),144.98143700,"1","3/3a,5,64,67,16"
"19571",-37.84991800,27-Lorne St/St Kilda Rd (Melbourne City),144.98054100,"1","3/3a,5,6,64,67,16"
"19572",-37.84789500,26-Beatrice St/St Kilda Rd (Melbourne City),144.97975500,"1","3/3a,5,6,64,67,16"
"19573",-37.84401300,25-Commercial Rd/St Kilda Rd (Melbourne City),144.97833900,"1","3/3a,5,6,64,67,72,16"
"19574",-37.84148300,24-Leopold St/St Kilda Rd (Melbourne City),144.97741900,"1","3/3a,5,6,64,67,72,16"
"19575",-37.83929800,23-Arthur St/St Kilda Rd (Melbourne City),144.97661500,"1","3/3a,5,6,64,67,72,16"
"19676",-37.83547600,22-Toorak Rd/St Kilda Rd (Melbourne City),144.97503800,"1","3/3a,5,58,6,64,67,72,16"
"4445",-37.85947700,142-Mary St/Park St (St Kilda West),144.97307400,"1","12"
"4446",-37.85718000,141-Cowderoy St/Park St (St Kilda West),144.97050000,"1","12"
"49999",-37.83575200,22-Toorak Rd/St Kilda Rd (Melbourne City),144.97536000,"1","58"
"52112",-37.83762000,123-Fawkner Park/Toorak Rd (South Yarra),144.98070600,"1","58"
"52113",-37.83763400,123-Fawkner Park/Toorak Rd (South Yarra),144.98104700,"1","58"
"18789",-37.79711300,112-Lygon St/Elgin St (Carlton),144.96715900,"1","6,1"
"18790",-37.79412700,113-Lytton St/Lygon St (Carlton),144.96802500,"1","6,1"
"18791",-37.79268900,114-Princes St/Lygon St (Carlton North),144.96826900,"1","6,1"
"18792",-37.78958000,115-Melbourne Cemetery/Lygon St (Carlton North),144.96879700,"1","6,1"
"18793",-37.78737000,116-Fenwick St/Lygon St (Carlton North),144.96918600,"1","6,1"
"18794",-37.78403600,117-Richardson St/Lygon St (Carlton North),144.96973200,"1","6,1"
"18795",-37.78192400,118-Pigdon St/Lygon St (Carlton North),144.97007400,"1","6,1"
"18711",-37.77941700,119-Park St/Lygon St (Carlton North),144.97047100,"1","6,1"
"18712",-37.77845500,120-Brunswick Rd/Lygon St (Brunswick),144.97063400,"1","6,1"
"18713",-37.77566700,121-Weston St/Lygon St (Brunswick East),144.97097100,"1","6,1"
"18714",-37.77273700,122-Glenlyon Rd/Lygon St (Brunswick East),144.97141500,"1","6,1"
"18715",-37.76978100,123-Albert St/Lygon St (Brunswick East),144.97195000,"1","6,1"
"18716",-37.76820000,124-Victoria St/Lygon St (Brunswick East),144.97223100,"1","6,1"
"18717",-37.76666400,125-Blyth St/Lygon St (Brunswick East),144.97251200,"1","6,1"
"18718",-37.76442700,126-Stewart St/Lygon St (Brunswick East),144.97290200,"1","6,1"
"18719",-37.76236900,127-Albion St/Lygon St (Brunswick East),144.97326500,"1","6,1"
"18720",-37.75938700,128-Mitchell St/Holmes St (Brunswick East),144.97433400,"1","6,1"
"16721",-37.76095900,26-Albion St/Sydney Rd (Brunswick),144.96308700,"1","19"
"17320",-37.76073800,26-Albion St/Sydney Rd (Brunswick),144.96330900,"1","19"
"17878",-37.80575800,11-Melbourne Museum/Nicholson St (Fitzroy),144.97360100,"1","96,86"
"17880",-37.80967600,10-Albert St/Nicholson St (Fitzroy),144.97294900,"1","86,96,35"
"17882",-37.81154400,9-Spring St/Bourke St (Melbourne City),144.97257900,"1","96,86"
"17891",-37.81152300,9-Spring St/Bourke St (Melbourne City),144.97241000,"1","96,86"
"17892",-37.80942300,10-Albert St/Nicholson St (East Melbourne),144.97289900,"1","86,96,35"
"17894",-37.80567600,11-Melbourne Museum/Nicholson St (Fitzroy),144.97354600,"1","96,86"
"17895",-37.80828000,12-St Vincents Plaza/Victoria Pde (East Melbourne),144.97613300,"1","11,12,30,109"
"17896",-37.80939000,11-Albert St/Gisborne St (East Melbourne),144.97572800,"1","11,12,109"
"17897",-37.81237900,10-Parliament Railway Station/Macarthur St (East Melbourne),144.97448800,"1","11,12,109"
"17898",-37.81355700,8-Spring St/Collins St (Melbourne City),144.97328500,"1","11,12,48,109"
"17914",-37.81341600,8-Spring St/Collins St (Melbourne City),144.97348200,"1","11,12,48,109"
"17915",-37.81217000,10-Parliament Railway Station/Macarthur St (East Melbourne),144.97436800,"1","11,12,109"
"18006",-37.80969500,11-Albert St/Gisborne St (East Melbourne),144.97560600,"1","11,12,109"
"18009",-37.80801900,10-Nicholson St/Victoria Pde (East Melbourne),144.97356200,"1","30"
"18010",-37.80761400,9-La Trobe St/Victoria St (Melbourne City),144.97097200,"1","35,30"
"18030",-37.80955000,6-Swanston St/La Trobe St (Melbourne City),144.96408100,"1","35,30"
"18046",-37.80964700,6-Swanston St/La Trobe St (Melbourne City),144.96346500,"1","35,30"
"18047",-37.80890900,7-Russell St/La Trobe St (Melbourne City),144.96609800,"1","35,30"
"18048",-37.80818500,8-Exhibition St/La Trobe St (Melbourne City),144.96853700,"1","35,30"
"18049",-37.80765600,9-Victoria St/La Trobe St (Melbourne City),144.97026600,"1","35,30"
"18050",-37.80783600,10-Nicholson St/Victoria Pde (Carlton),144.97284000,"1","35,30"
"18051",-37.80823100,12-St Vincents Plaza/Victoria Pde (Fitzroy),144.97645200,"1","11,12,30,109"
"18092",-37.81531900,8-Spring St/Flinders St (Melbourne City),144.97461200,"1","75,35"
"18093",-37.81545300,9-Lansdowne St/Wellington Pde (East Melbourne),144.97716400,"1","75,48"
"18094",-37.81575000,10-Jolimont Rd/Wellington Pde (East Melbourne),144.97979100,"1","75,48"
"18103",-37.81576900,10-Jolimont Rd/Wellington Pde (East Melbourne),144.97932500,"1","75,48"
"18104",-37.81547100,9-Lansdowne St/Wellington Pde (Melbourne City),144.97666400,"1","75,48"
"18105",-37.81553700,8-Spring St/Flinders St (Melbourne City),144.97417400,"1","75,35"
"19693",-37.80513500,4-Queensberry St/Swanston St (Carlton),144.96311200,"1","16,3/3a,5,6,64,67,72,1"
"19726",-37.80855100,13-Lansdowne St/Victoria Pde (East Melbourne),144.97880600,"1","12,109"
"19728",-37.80892500,15-Smith St/Victoria Pde (East Melbourne),144.98221500,"1","12,109"
"19729",-37.80929200,16-Wellington St/Victoria Pde (East Melbourne),144.98573800,"1","12,109"
"19731",-37.80979500,18-Hoddle St/Victoria Pde (Collingwood),144.99041500,"1","12,109"
"19732",-37.80978600,19-North Richmond Railway Station/Victoria St (Richmond),144.99255100,"1","12,109"
"19733",-37.81017300,20-Lennox St/Victoria St (Richmond),144.99619800,"1","12,109"
"19735",-37.81097600,22-McKay St/Victoria St (Richmond),145.00423000,"1","12,109"
"19737",-37.81150900,24-Burnley St/Victoria St (Richmond),145.01012200,"1","12,109"
"19738",-37.81182600,25-River Bvd/Victoria St (Richmond),145.01290800,"1","109"
"20979",-37.81166400,0-Bourke St/Spring St (Melbourne City),144.97324600,"1","35"
"20980",-37.75965100,38-Normanby Ave/High St (Thornbury),145.00032100,"1","86"
"21966",-37.81064800,21-Church St/Victoria St (Richmond),145.00079700,"1","12,109"
"22100",-37.80891900,15-Smith St/Victoria Pde (Fitzroy),144.98290800,"1","12,109"
"22152",-37.81421500,7-Exhibition St/Collins St (Melbourne City),144.97071200,"1","11,12,48,109"
"22559",-37.78321800,22-Scotchmer St/St Georges Rd (Fitzroy North),144.98402700,"1","11"
"19088",-37.81433000,63-Kent St/Church St (Richmond),145.00003900,"1","78"
"19089",-37.81574900,62-Highett St/Church St (Richmond),144.99977300,"1","78"
"19340",-37.79702700,112-Lygon St/Elgin St (Carlton),144.96635500,"1","6,1"
"19342",-37.79212500,114-Princes St/Lygon St (Carlton North),144.96846600,"1","6,1"
"19344",-37.78720100,116-Fenwick St/Lygon St (Carlton North),144.96930500,"1","6,1"
"19345",-37.78408300,117-Richardson St/Lygon St (Carlton North),144.96982200,"1","6,1"
"19350",-37.77251500,122-Glenlyon Rd/Lygon St (Brunswick East),144.97161400,"1","6,1"
"19351",-37.76964900,123-Albert St/Lygon St (Brunswick East),144.97211200,"1","6,1"
"19352",-37.76807700,124-Victoria St/Lygon St (Brunswick East),144.97241600,"1","6,1"
"19353",-37.76644200,125-Blyth St/Lygon St (Brunswick East),144.97272200,"1","6,1"
"19354",-37.76429500,126-Stewart St/Lygon St (Brunswick East),144.97308700,"1","6,1"
"19355",-37.76188700,127-Albion St/Holmes St (Brunswick East),144.97406100,"1","6,1"
"19356",-37.75926400,128-Mitchell St/Holmes St (Brunswick East),144.97451900,"1","6,1"
"19374",-37.80843500,13-Lansdowne St/Victoria Pde (Fitzroy),144.97834400,"1","12,109"
"19377",-37.80927100,16-Wellington St/Victoria Pde (Collingwood),144.98613600,"1","12,109"
"19379",-37.80972700,18-Hoddle St/Victoria Pde (Collingwood),144.99064400,"1","12,109"
"19381",-37.80969400,19-North Richmond Railway Station/Victoria St (Abbotsford),144.99296200,"1","12,109"
"19382",-37.80999400,20-Lennox St/Victoria St (Abbotsford),144.99576000,"1","12,109"
"19383",-37.81049000,21-Church St/Victoria St (Abbotsford),145.00051700,"1","12,109"
"19385",-37.81111100,23-Flockhart St/Victoria St (Abbotsford),145.00687300,"1","12,109"
"19489",-37.79930500,1-Melbourne University/Swanston St (Carlton),144.96419200,"1","16,3/3a,5,6,64,67,72,1"
"19491",-37.80237000,3-Lincoln Square/Swanston St (Carlton),144.96368700,"1","16,3/3a,5,6,64,67,72,1"
"19689",-37.80988900,8-Melbourne Central Station/Swanston St (Melbourne City),144.96389000,"1","16,3/3a,5,6,64,67,72,1"
"6044",-37.78024700,27-Westgarth St/High St (Northcote),144.99684800,"1","86"
"6045",-37.78357000,26-Walker St/High St (Northcote),144.99616700,"1","86"
"6046",-37.78565000,25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.99452100,"1","86"
"6047",-37.78836400,24-Michael St/Queens Pde (Clifton Hill),144.99141600,"1","86"
"6048",-37.78948100,23-Wellington St/Queens Pde (Clifton Hill),144.98875100,"1","86"
"6049",-37.79046700,22-Smith St/Queens Pde (Clifton Hill),144.98635100,"1","86"
"6050",-37.79415800,21-Alexandra Pde/Smith St (Fitzroy),144.98502500,"1","86"
"6051",-37.79678100,20-Rose St/Smith St (Collingwood),144.98456700,"1","86"
"6052",-37.79908100,19-Johnston St/Smith St (Fitzroy),144.98416400,"1","86"
"6053",-37.80157900,18-Hodgson St/Smith St (Fitzroy),144.98374400,"1","86"
"6054",-37.80361000,17-Charles St/Smith St (Fitzroy),144.98338200,"1","86"
"6056",-37.80625600,15-Smith St/Gertrude St (Fitzroy),144.98266300,"1","86"
"6057",-37.80591000,14-Napier St/Gertrude St (Fitzroy),144.97928700,"1","86"
"6058",-37.80565500,13-Brunswick St/Gertrude St (Fitzroy),144.97705700,"1","86"
"6059",-37.80189400,12-Moor St/Nicholson St (Fitzroy),144.97424000,"1","96"
"6061",-37.79840700,13-Johnston St/Nicholson St (Fitzroy),144.97481300,"1","96"
"6062",-37.79525400,14-Rose St/Nicholson St (Fitzroy),144.97538700,"1","96"
"6063",-37.79201900,15-Alexandra Pde/Nicholson St (Fitzroy North),144.97593000,"1","96"
"6064",-37.78881200,16-Freeman St/Nicholson St (Fitzroy North),144.97653900,"1","96"
"6066",-37.78558700,17-Reid St/Nicholson St (Fitzroy North),144.97713800,"1","96"
"6067",-37.78307200,18-Scotchmer St/Nicholson St (Fitzroy North),144.97760400,"1","96"
"6068",-37.77993700,19-Holden St/Nicholson St (Fitzroy North),144.97816700,"1","96"
"6069",-37.77678200,20-Miller St/Nicholson St (Fitzroy North),144.97867300,"1","96"
"6070",-37.77318800,21-Glenlyon Rd/Nicholson St (Fitzroy North),144.97928200,"1","96"
"6071",-37.77042200,22-Albert St/Nicholson St (Brunswick East),144.97983400,"1","96"
"6106",-37.75836000,39-Gooch St/High St (Thornbury),145.00074100,"1","86"
"6107",-37.75944700,38-Clarendon St/High St (Thornbury),145.00055300,"1","86"
"6108",-37.76123600,37-Woolton Ave/High St (Thornbury),145.00025500,"1","86"
"6109",-37.76315000,36-Darebin Rd/High St (Thornbury),144.99995400,"1","86"
"6110",-37.76555800,35-Dennis St/High St (Northcote),144.99952600,"1","86"
"6111",-37.76747300,34-McCutcheon St/High St (Northcote),144.99928100,"1","86"
"6112",-37.76919300,33-Separation St/High St (Northcote),144.99917800,"1","86"
"6113",-37.77139200,32-Mitchell St/High St (Northcote),144.99866500,"1","86"
"6114",-37.77500200,31-Northcote Town Hall/High St (Northcote),144.99792000,"1","86"
"6115",-37.77716600,30-Clarke St/High St (Northcote),144.99744200,"1","86"
